Still in,unknown
Still in,unknown
|Day 10 reporting still IN.  


Yesterday I was super busy as a friend got graduated so I basically spent little to no time at home and that made the day super easy to get through: that's a boost given the fact that day 7&8 I felt pretty hopeless. 

Now we're almost a third done, you all have done great so far but remember that this is nowhere near what you are capable of doing if you put your mind into it. Let's keep it going!|,unknown
Still IN,unknown
Still in,unknown
Still IN,unknown
Still IN,unknown
Still in,unknown
always still in 😤 o7,unknown
|In, but I need to stay away from the edge|,unknown
Still IN!,unknown
Still in boys!,unknown
Still in,unknown
Still in,unknown
I’m out,unknown
Still in,unknown
Still IN,unknown
Stillllll innnnn broooo,unknown
Never been easier. Still in!,unknown
|Still IN

I can feel my self-control slipping more and more|,unknown
In,unknown
Still inn,unknown
STILL IN o7,unknown
Let's go cumrades!,unknown
Still In sir,unknown
|Thou Shall not Edge -
Still In Cumrades|,unknown
Still IN!,unknown
I'm out.. realized I accidentally did it 00:10 on the 1 November......,unknown
still in,unknown
|Still In! Day 10About a third way into this, never had a streak this long before but hoping the will that made me start would take me to the finish|,unknown
STILL IN!,unknown
|Day 10 still in
Remember why you started|,unknown
Still IN,unknown
Still in,unknown
Still in,unknown
Still IN,unknown
Still in yall,unknown
Still IN,unknown
|20 days to go boys, keep yourself busy, just played football with my homies yesterday, won by 4-1, read, exercise, go out for a walk just don't lay around in your house whole day, let's go, still in o7|,unknown
Last Night I busted while dreaming. I thought it would take a lot longer for my body to take over than 10 days. It sure feels like I have lost but there was nothing I did to start it and there was nothing I could do to stop it. I just woke up in terror and shock lmao. Am I out?,unknown
Still IN,unknown
Still in,unknown
I am STILL IN LETS GOO,unknown
Still in,unknown
Still in,unknown
|I've been forgetting to write in this poles for a week now. But i am now back. It wasn't easy, and the next weekend is upon us but hopefully we will get through this

Still in!|,unknown
Still In,unknown
iN.,unknown
still in,unknown
Still in,unknown
Still in guys!,unknown
Still in,unknown
Still IN. Never give up comrades. Even if the whole world is against you,unknown
Still in,unknown
Still in!,unknown
Still in,unknown
Still In,unknown
Still IN,unknown
I am still in.,unknown
Still in,unknown
Still in,unknown
Still IN,unknown
Still In,unknown
sorry guys i failed,unknown
Still IN,unknown
Still in!,unknown
Still in,unknown
|I always forget to clock in but yeah, im still in. 

Here's the update: I've reached a point of enlightenment where all thoughts of jerking off went out the window and the only thing left is a HUGE urge to become strong and workout.

If anybody knows some good exercises you can do at home I would appreciate it greatly, thank you for your time o7.|,unknown
Still in,unknown
Still in,unknown
STILL IN! Don't stop me nooooooow,unknown
Still in!,unknown
Still in,unknown
|10 days wow
Still. In!!!|,unknown
|Congrats, we’ve made it to day ten,

We’re a third of the way until we win again!

The hardest part is almost done,

We approach the day that we have won.

This trail of days we’ll pioneer,

It’s not too long until we win the year.

Harness your power hidden within,

For now we’ll fight, for we’re still in.|,unknown
Still IN,unknown
STILL IN,unknown
Still IN,unknown
Still in,unknown
Still IN,unknown
Still in.,unknown
still in,unknown
|Still in, 10 days already|,unknown
STILL IN LADS,unknown
Still in,unknown
Still in,unknown
Still in,unknown
Still IN,unknown
Still in,unknown
Still in,unknown
Still in,unknown
Still IN for now...,unknown
Still in but damn the days going slow lol,unknown
Still in,unknown
still in,unknown
Still in!,unknown
Still IN,unknown
Still innn,unknown
still in,unknown
Still in,unknown
