Still in,y
out,n
Still IN,y
Still in!,y
Still in,y
STILL IN,y
Still IN,y
WE WINNING THIS TIME💪,y
Still IN,y
Still in o7,y
Still in,y
8 days passed.. still in. Only 22 days and i will be complete,y
still in!,y
Still in,y
Still in,y
still in,y
Still in,y
In,y
Still in,y
Still IN BABYYYYYYYYY,y
Still IN,y
still in,y
Still in!,y
|STILL IN!

My grandma has died days ago. Give me some F's... (if ya want to...)|,y
Still in,y
Still IN! Keep it up cumrades we got this!,y
|I'm still in. 
Today was easier to handle than the last few days, mostly because I kept myself busy and away from home. Had a few boners, but practically no urge today. I know I've only managed to do 25%, but that's 25% closer to 100%, you know?

To all soldiers who are still in: I don't know if anyone told you this today, but I'm damn proud of you. Keep on fighting.

To all soldiers who fell, willingly or not: worry not. We will keep fighting for you, so that you aren't forgotten. Send us strength.|,y
still in,y
|Day 8 

so far it’s going great

had a few urges

But I am yet to masturbate.

STILL IN !|,y
Still IN,y
|Still in, easy week 1|,y
|finally bronze

Still IN!|,y
Still in,y
Still In,y
Still in baby,y
|Yikes almost missed this role call, but I’m still in! Can’t let down my cumrades now!|,y
Still in,y
Still in,y
Still in!,y
still in :o,y
In in In,y
Day 8 STILL IN!,y
Still in boys,y
Still in!,y
Still in,y
Still in,y
Still In,y
Oh we goin,y
Still in!,y
Still in sir!,y
Still in,y
Still IN,y
still in,y
Do I claim a bronze?,y
Still in,y
Still In,y
Still IN,y
Still IN o7,y
Still IN!,y
|Day 8 

Every drifting moment on tiktok and instagram, they try to make me fail they question my faith I must stay focused I must not falter I will pull through for destroy dick December all shall be worth|,y
Still in!,y
|Still IN! 

Last year I failed at Day 12, and I am starting to feel why. In 4 days, let's see if I can surpass myself.

Starting to workout but I hope I don't push myself so hard that I end up quitting my workouts. (Feeling tuckered out today and I need to get school work done. I'll get back to working out tomorrow)|,y
Still in! O7,y
Still in,y
STILL IN BABYYYY,y
Still in,y
Still in,y
Still in,y
I feel like this is too easy. Still in.,y
Still IN,y
Still in,y
|day 8  
still in|,y
STILL IN,y
I’m IN,y
Still in,y
Still In babyyyy!!!!,y
I’m here for it all,y
|Still the fuck in, let's go|,y
Still in!!!!,y
Still in,y
|Mmmm cheesecake

Also im still so yeah that's cool|,y
Still In!,y
|still in, getting harder (obviously) but must survive|,y
Still in,y
Still in,y
Still IN!,y
Still IN,y
Still IN!,y
WOOOOO still in!!,y
Still in,y
Still in,y
Still IN,y
Still in,y
|STILL IN o7 o7 o7 o7 o7 o7
LIGHTWEIGHT BABBYYYYY|,y
Still in,y
Still here strong and confident stay strong brothers we can do this o7,y
| With each passing day, the struggle grows, But in unity, our determination shows. No Nut November, a chance to reflect, On self-control's power, we'll never neglect. 

Still IN|,y
Still in. Gym is starting to get really fun. Dumbell curled 20 pounds which is something I didn’t think I’d do so quickly. But we can only go up from here boyz,y
|Still in

One week down, 3 and change to go

We got this fellas (and ladies)👍|,y
Still IN,y
