Still in,unknown
Still in,unknown
Still in,unknown
Still here,unknown
Still in,unknown
Still IN,unknown
Still in o7,unknown
Still in,unknown
Still in,unknown
I did it :) still in,unknown
|Starting to feel this slow moving days, but one week, thats good

Still in|,unknown
👍,unknown
Still IN,unknown
Still IN!!,unknown
|STILL IN!

So far it's pretty easy. Yes I feel the urge, but this extra energy beneficial for me to actually go out and talk to girls. I would say things and do things I would never do. Like dancing close to a girl and having my arm around her waist. Man that takes confident.

Even yesterday, I just invited two girls over to my party I barely knew. I met them during a social event and we exchanged Instagrams and we chit chat sometimes.

I met a girl and invited her to cook dinner with me. She would like it to be a date.

I organise parties and event. It feels good that people look at me as the planner and the party guy, but they didn't know before that I wasn't. 

Last year I failed at day 20 ish. All because I met a girl for the first time and we started to date for half a year. All because I stopped porn and actually talked to people and make friends.

Now, I hope I will have the same benefit. As of now, I can see that I am rather charming and guys and girls like to be around me. I don't know why, but I feel like not watching porn or masturbating every day gives me more confidence. 

The urgers gives me energy to try new things and somehow those new things are working out. Last year I unlocked the most fuck boy energy at day 16 ish. Even the girl I was dating thought I was really good with girls and my friend Group was all girls.

No, I am not good with girls. But NNN jut made me more confident to be around girls and it helped me a lot.|,unknown
Still IN,unknown
|Day 8.

Can't believe I got this far already.

I'm not giving up yet.

We can do this together, boys! Don't give in. You can  do it. Just 23 more days!

STILL IN!|,unknown
DAY EIGHT STILL IN LESSGOO 🙏🔥💯,unknown
|We made it to bronze, still in o7|,unknown
Still in cumrades,unknown
Still in! Day 8,unknown
Still in! Feels good to be in the Bronze Age. o7,unknown
Still IN!,unknown
Still in,unknown
Still in 🫡,unknown
|Still in ,today has been pretty easy, got no urges and shit|,unknown
|Gonna start waiting to post in the daily threads- jumping in super early and claiming success feels risqué. 

Still IN. 

First several days went clean, but yesterday I found myself randomly scrolling Twitter and got waylaid by some porn, which then sent me down a rabbit hole for a while. Hard habit to break, but at least I didn’t nut|,unknown
Still In,unknown
Still in,unknown
Still IN,unknown
Still in,unknown
still in,unknown
Still In baby,unknown
 Still IN,unknown
Still IN,unknown
Still in,unknown
still in,unknown
Still in,unknown
Still IN,unknown
Still in!,unknown
Still IN!,unknown
| Still IN   
i decided to just draw elf hentai than edge|,unknown
Still in over here!,unknown
Looked at Instagram. Saw some posts. Thought about it. Still in.,unknown
Still in (forgot to rolecall),unknown
still in,unknown
Still IN,unknown
still in.,unknown
Still in,unknown
Still in,unknown
Still in on day 8,unknown
Still IN,unknown
im in,unknown
Still in,unknown
Still in,unknown
Still in,unknown
Still in!,unknown
Still in,unknown
8 days feels like 8 years. Still in tho. 🇵🇭 represent,unknown
Still in! o7,unknown
STILL IN,unknown
Still IN,unknown
Still IN,unknown
I’m out…,unknown
|Bit late to fill in, but I'm still in! 💪|,unknown
Still in,unknown
Still in. Only 3 more to go lads,unknown
Still IN,unknown
Still in!,unknown
Still in,unknown
Still in!,unknown
Still in!,unknown
Still IN,unknown
I've survived one week and I'm still in? Hell yeah,unknown
Still IN,unknown
Still in o7,unknown
Still IN,unknown
Still in,unknown
Still in,unknown
Still In,unknown
Still in,unknown
Still in !,unknown
Still In,unknown
Still IN,unknown
still in o7,unknown
|Mad boners, but we must keep moving, brothers! Nothing can hold us back! Stay strong! 🫡|,unknown
Still in!,unknown
|Still IN, reporting Day 8
I will stay strong whatever it takes o7.|,unknown
I've forgotten to roll call for a while but glad to report that I'm still in!,unknown
Still in,unknown
Still IN,unknown
Over week still in,unknown
9 days in we're so back,unknown
Still in,unknown
|Day 8

Still surviving

Stay strong soldiers!

STILL IN|,unknown
 Still IN,unknown
still in,unknown
Still In,unknown
STILL IN,unknown
|Still in! 

Definitely getting… harder. LOL 😅|,unknown
