|Still IN

instill…|,y
Still in,y
|Day 13: still in, near to my record|,y
Still in!,y
Still IN,y
|Comrades, after 13 days I have succumbed to temptation. 2 successive years of NNN and i failed to bag the 3rd, out.|,n
|Still In
tomorrow is my birthday so happy :)|,y
Still IN o7,y
|40 Percent Done.

We’re making some real progress,

Let’s keep making it!

Still IN!|,y
Still IN,y
Still In,y
|I'm out, 
by choice, not nutting has distracted me from my work and school for too long but i don't regret my decisions and instead I'm proud of how long i made it and i outlasted 9/12 of my betting pool buddies.

I will however not go back to my regular habits and will actively do it less, good luck to the remaining soldiers and I'll see you all next year 07

PS. i got a GF during the month so mission accomplished right?|,n
Still in cumrades!,y
Still IN,y
Still IN,y
Still IN!,y
Still In!,y
In,y
Still in,y
Still in!!!! o7,y
Still IN,y
Still in,y
Still in,y
|Still in, I shall now go to sleep and rest easy, good luck to all those cumrades who are still here o7|,y
I AM STILL IN BABY! it's been hard but I'm gonna make it!,y
Still in!,y
Still In,y
Still IN,y
Still in,y
Still in!,y
Still in. I may lose please help,y
Still IN!,y
Still in,y
|Still epically *IN!* Preparing for the hellfire of school. Barely any urges, since school's been distracting me alot. Anyways, as always. Stay strong and avenge our fallen comrades in battle. ***WE WILL GET THROUGH THIS!***  


***o7***|,y
Still In!,y
STILL IN o7,y
Still in,y
Still IN!,y
|Two more days till the 15th, let's go. Still IN|,y
Still IN !!!,y
Still IN,y
Still in,y
Still IN,y
Still in,y
Still in,y
Just entered the community but let me assure you that I am Still IN,y
Still in,y
Still IN 🗿,y
STILL IN!!,y
Still in,y
|Still in!

Mind over matter.|,y
Still IN!,y
I’m OUT,n
Still in,y
Ez,y
Still in,y
|Still IN, Day 13...|,y
Still in,y
still in,y
Still in!,y
Still in!,y
Still in,y
Still IN comrades o7,y
By this time last year I was out but not this time baby.,y
Still in o7,y
Still in and fighting,y
Still In Day 13 and struggling but I know I'm going to make it. 😤,y
still in,y
Still IN,y
Still in day 13! No porn/edge/touching really helped surviving this far!,y
Still in,y
Still in!,y
Still IN,y
Still IN.,y
STILL FUCKING IN!,y
still in and about to break last year's record,y
|Still in. Urges have completely calmed down.

Very interesting phenomenom - I wasn't participating in nnn sub before or nofap but I was participating in the events anyway. It's way easier when you know there are others doing it as well and you get confirmation.|,y
Still In,y
Still in,y
still in,y
|Stay strong!

 Still in|,y
Still IN,y
still in.,y
Still IN,y
Still in,y
STILL IN!!,y
Still IN,y
Still IN!,y
Still in.,y
Still in,y
Still in...,y
Still in,y
Out,n
Still in,y
Still IN,y
Still in,y
|Day 13 challenges starting to appear

But

Still in!|,y
|STILL IN

13 scoreless innings!
It feels like I’m ‘over the hump’; urges are less frequent and not as distracting.
Keep marching on soldiers! ✊🏾
And remember - a solid strategy with no compromises can never go wrong.|,y
Still in,y
Still IN,y
