Still IN!,unknown
Still in!,unknown
|Lets do it.
Keep it in your pants not in hands.|,unknown
Still IN,unknown
Still In,unknown
Still IN,unknown
no fap rookie here I need advice boys,unknown
Still IN,unknown
|Still in, I'm participating in representatuon of my clan de Holy Knights, Stay strong brothers|,unknown
Still IN boys,unknown
Still in,unknown
Still in,unknown
Still in o7,unknown
Still In,unknown
Still IN,unknown
Still In,unknown
OUT but I'm gonna continue cause quitting is for pussies,unknown
Still In,unknown
Still in baby,unknown
Still in!,unknown
|Day 2 
 My minds started playing games wid me all I see is boobies nd 🍑 nd plus my girl is luring me in her trap 😭|,unknown
Still IN,unknown
Still In,unknown
Still in,unknown
Day 2 the battle is already intense but STILL IN o7,unknown
still in,unknown
Still IN,unknown
Still IN,unknown
Still IN,unknown
Still in,unknown
|Forgot yesterday, but I’m still in cumrades.|,unknown
Still IN,unknown
STILL IN,unknown
Still in,unknown
Still IN,unknown
Still in,unknown
Still IN. Honestly not having any difficulties right now.,unknown
Still IN,unknown
still in,unknown
Still in,unknown
Still IN,unknown
Still in,unknown
Still in,unknown
Another day everyone stay strong! Still in,unknown
|Doing this challenge cuz why not. Helps with adhd to exercise control over my habits, so it’s very symbolically powerful to me. I’m in, it’s not my first rodeo, I’m seeing it through this month.|,unknown
Still in. I don’t think I got my flair last year. I guess actually doing it all that matter tho,unknown
|Almost forgot about roll call, STILL IN|,unknown
|First time, Still IN|,unknown
In,unknown
|that urge really hits when I’m in bed

STILL IN|,unknown
Still in,unknown
Still IN,unknown
Still IN,unknown
|Hell Yeah! Still In SOLDIERS!

o7 o7 o7|,unknown
Still IN,unknown
STILL IN,unknown
STILL IN,unknown
goin strong,unknown
Still in!,unknown
Still in,unknown
Still IN,unknown
still in,unknown
Still IN,unknown
Still IN,unknown
|May all my cumrades survive this gruesome second day

STILL IN|,unknown
Still IN,unknown
Still in,unknown
Day 2 Still in,unknown
Shii I made sure not to edge to much and still going strong STILL IN,unknown
STILL IN,unknown
Still in,unknown
|Going strong

Still in|,unknown
Still in.,unknown
Still In,unknown
Still in,unknown
Still IN,unknown
Still IN,unknown
We in dis bih,unknown
Still In,unknown
Still in!,unknown
Still in,unknown
|STILL IN day 2, slow start but still going strong. She’s gonna be a long month|,unknown
STILL IN,unknown
Still in!,unknown
Still IN,unknown
Still IN,unknown
Still in!,unknown
Still in,unknown
Still In,unknown
|
Still IN,
I’d like to salute our fallen cumrades, and let’s not keep their memories in vain, and continue forward.|,unknown
We’re still holding the frontline with my roommates🫡,unknown
STILL IN,unknown
still in o7,unknown
Still in!,unknown
|Still in kings, Still IN.|,unknown
Still IN,unknown
Still in,unknown
still in,unknown
Still in!,unknown
|DAY TWO BABEYYYYYY   
STILL IN IT TO WIN IT|,unknown
