Still in bby,unknown
|Still IN
Edit how do I the still in to my name|,unknown
Still in,unknown
still in,unknown
i’m still in baby,unknown
|Still IN

Can't say it's going too hard for now|,unknown
I'm in,unknown
STILL IN,unknown
Still in,unknown
Still IN and going strong! We shall win this war brothers (and sisters)!,unknown
|No Nut November is no challenge for my comrades,

While taming my lust i shall, 

Day three means it is proven possible,

I shall stand my way and possibly grow blue balls,

For this challenge I mustnt fail.|,unknown
Still in.,unknown
Still in!,unknown
still in,unknown
Still IN,unknown
Still in,unknown
Still IN,unknown
Still IN,unknown
Still in,unknown
Out november 3rd,unknown
STILL IN!,unknown
Still in,unknown
|STILL IN
Started a few days before November, hoping to make it all the way|,unknown
barely holding on but STILL IN,unknown
Still in,unknown
|May we prosper cumrades, Still in o7|,unknown
Still in,unknown
Still in,unknown
Still gooing strong!,unknown
Still in,unknown
|Don’t plan on failing especially not yet, still IN|,unknown
Still IN,unknown
still in,unknown
Still IN,unknown
Still in o7 im sure we won't fail,unknown
Still in!,unknown
Reporting IN,unknown
Still In,unknown
Sorry I forgot to do roll call for Nov 2 does it still count? Also still in,unknown
|Day 1 and 2 passed

Many of us didn't last

For thoes who are fightin'

On december 1 i hope all of you will be writing "i did it"

STILL IN o7|,unknown
How do I get the Stoll In and the emoji next to my picture?,unknown
Still IN,unknown
I am still IN,unknown
Still IN.,unknown
|LOG 3:  
Private First Class Mark  
Day 3, 10:44 AM CET

School and homework has kept me busy from the frontlines, and my urges have died down considerably. Still, overconfidence is a slow and insidious killer. I've avoided edging for a while now. In a couple of hours, I'm going to school. I wish all of my comrades the best of luck in these trying times. Still IN.|,unknown
Still In,unknown
Still in and better than ever,unknown
Still in,unknown
Still in.,unknown
|Nov 3
We must be strong 
Porn won't defeat us
Be strong 
Still in|,unknown
Still IN,unknown
Still IN,unknown
Still inn,unknown
Still IN,unknown
|Still in, think I'm starting to get nut withdrawal|,unknown
Still IN,unknown
|Still In Baby, STILL IN !|,unknown
Still IN o7,unknown
Still In baby!,unknown
|I'm gonna have my revenge this year.
I'm innnn|,unknown
Still in,unknown
STILL IN,unknown
Still in,unknown
Still in,unknown
Still hanging strong.,unknown
Still In,unknown
|2nd day was super hard, i don't know why! Still in!|,unknown
Still in,unknown
STILL IN,unknown
Still in.,unknown
Still IN,unknown
Let's gooooooooooooo!,unknown
Still rollin still IN!,unknown
Still in motherfuckers (im struggling),unknown
|Took measures to block out and quit porn a month prior, helping me a lot now and looking forward to being clean until the end

STILL IN|,unknown
Still in,unknown
Still in,unknown
Still in baby!!! Going for diamond again!,unknown
Still IN,unknown
|Joined the discord server.

Still In|,unknown
|Still in, guys|,unknown
Still IN,unknown
Still IN,unknown
Still IN,unknown
Still in,unknown
Still in,unknown
Still in o7,unknown
Im here,unknown
still in,unknown
Still IN,unknown
Still In! Also it’s my cake day,unknown
Still in.,unknown
|Still IN, it's a bit early to say but this year with regular life and less covid around (so in presence uni lessons and healthy social interactions with my new peers) it seems to be easier|,unknown
Still in !,unknown
still in,unknown
|Still IN

3rd day, we keep pushing, let's get it boys|,unknown
Still IN !!,unknown
|do i care about the upvotes

from writing witty posts?

from writing witty notes?

not really.

&#x200B;

still IN|,unknown
|Day 3, um tbh I really haven’t nutted that much this year, I mean I have but I just haven’t been the same recently unlike times in the past, so I’m pretty confident I’ll win nnn. Idk why I said this but now y’all know

STILL IN|,unknown
|Keep going strong bois
Still in|,unknown
