My downstairs kitty longs to be rubbed but I am STILL IN!,y
STILL IN,y
Still IN,y
still in. Thank God I caught the flu because It helped steady my cravings.,y
Still in,y
Still IN,y
Still IN,y
Still in. 2 more days bois.,y
Still in,y
Still in,y
Final stretch! Still in,y
Still IN,y
STILL IN......DONT GET DRAWN OUT NOW CUMRADES....,y
Still IN,y
Sir still in sir,y
Still IN,y
Still in,y
still in o7,y
Still IN!,y
still in,y
Still IN,y
Still in,y
Still in.,y
|Still in, 

I feel the diamond in my bones|,y
Still in,y
still in LAST MONDAY THE WEEKENDS AND BREAKS ARE OVER,y
Still IN,y
Still IN,y
still IN,y
Still in,y
still in,y
still in,y
Still in,y
Still in,y
Still IN,y
Y’all better stay strong cuz we gotta beat this thing. Still in o7,y
Still In,y
Still in,y
|SEVENTY TWO HOURS REMAINS

no one play the song of time i swear to fuck

Still in!!!|,y
Still in,y
Still in,y
Still in,y
Still IN,y
Still in,y
Still in,y
|I went to a convention yesterday

It was fun as hell, lots of good merch for which I paid

Now I'm back and we have 2 days to go

stay strong cumrades, will yourself not to blow

for in a few days we'll be diamond legends

and December will come, it's just around the bend

my poem was as good as usual today

but I'm tired and my writing skill has gone away

so I'll end it here, my jokes are wearing thin

I for the next 2 days hope we can all stay

Still IN|,y
Still IN o7,y
|Still in but barely, almost lost while exhausted|,y
Still IN,y
Still IN. Is the moon looking kinda big tonight to you guys too?,y
Still in,y
Still In!,y
Still IN,y
Still IN gentlemen,y
Still in,y
|Still IN

So close to the promised nut O7|,y
Still in,y
|Forgot to check in for the past few roll calls, but proud to say I'm still in!  Cant wait till Dec 2, the nut is gonna be litttt

Stay strong cumrades! O7|,y
Still IN,y
Still in bitch!,y
Still IN!,y
Still in,y
|Almost fell today. 

Close but still IN !|,y
Still IN,y
still in,y
Still IN,y
|Still in.

What do you think the odds are that there'll be a proper flair this time?|,y
Still in,y
Still IN,y
STILL IN 2 MORE DAYS,y
Still IN,y
STILL IN,y
Still IN,y
|Well guys, last couple of days, we need to stay strong|,y
Still in,y
Still In,y
Still in,y
Still IN,y
|Still in, last days are gonna be hard|,y
STILL IN 🫡,y
Still IN,y
Still IN!,y
Still In!,y
28 days deep and still in!,y
Still in!,y
72 HOURS LEFT LET'S GOOO. STILL IN.,y
In,y
Come on bois just two more days,y
|it’s getting harder by the day

it’s all I think about all day 

i cannot risk touching my dick 

i risk being labelled as too meek 

still in.|,y
Still IN,y
Still in,y
Still in,y
still in,y
Still IN,y
Still in,y
Still IN,y
|Still IN.
In the words of Elton John, I'm still standing!|,y
|Damn, yesterday was tough! But STILL IN💪🏾💪🏾|,y
Still in ! Stay strong fellers even though we’re almost to the finish line you never know what kind of sick temptations life can throw your way,y
Still in,y
