Still alive!!!!,unknown
still in,unknown
Still in,unknown
I’m IN,unknown
STILL IN. Thanks to the fact that i have erectile disfunction ... temptation is too damn high.,unknown
 Still In,unknown
Still IN,unknown
Still in,unknown
Still in,unknown
I'm still in.,unknown
still in,unknown
Still in,unknown
Still in!,unknown
the journey is a long hellish one but we'll make it! STILL IN,unknown
Still In,unknown
Still in,unknown
Still in,unknown
Still in,unknown
|Day five.
Urges: None
Future: Unknown
Edging: 0
Gym: Rest day|,unknown
Still IN. Didn't use porn yesterday like i did the day before so that was an improvement. I'm also committing to beginning electric guitar so I'm gonna be busy with that.,unknown
Still IN,unknown
Still in! The urges grow slowly but my resolve is steadfast.,unknown
Still in!,unknown
|Day 5, and we are steadily approaching the end of the first weekend. This is a pretty nice milestone on our road to victory. Keep up the great work! 

Still IN|,unknown
Still In,unknown
Hopefully this will be my fifth fin in a row,unknown
Still IN!,unknown
|Still in, ezz pezz|,unknown
Im Still in.,unknown
Still in,unknown
|Still IN, keeping myself busy.|,unknown
|Still in, NNN is easy when depression is hitting hard|,unknown
Still in!,unknown
25 Days left! Still IN,unknown
still in,unknown
Still in,unknown
Still in,unknown
My wewe is so fcking hurtig and my Eggs to but I’m still in,unknown
STILL IN,unknown
Still In!,unknown
New to the sub but still in. Give me flare please.,unknown
Still in!,unknown
Still in. Made a bet with my friend. I ain't bouta lose 200 bucks.,unknown
Still In!,unknown
Wht happens if we miss out to comment on the earlier posts,unknown
Still IN,unknown
Still in,unknown
Still in,unknown
Still in,unknown
Still in,unknown
still in,unknown
Still in,unknown
Still IN,unknown
Still IN,unknown
Still in,unknown
Still in,unknown
Still in,unknown
Still in,unknown
Still In. Easily the hardest day yet.,unknown
|Got head, didn’t nut so STILL IN|,unknown
still IN,unknown
Still here,unknown
Still in,unknown
Still IN,unknown
Still in o7,unknown
I’m still in,unknown
Still in.,unknown
Still IN,unknown
|Still in, this too easy ngl|,unknown
|STILL IN

STAY STRONG SOLDIERS 

MORE ADVERSITIES ARE STILL LURKING

O7|,unknown
|Still IN,

All of the bois have lost 
Im last man standing amongst them|,unknown
still in :3c,unknown
Still in baby,unknown
Still IN,unknown
I accidentally failed. I crossed my legs and I accidentally busted idk what to do anymore,unknown
|still in, urges strong but we push thru|,unknown
Still In,unknown
Still in,unknown
still in,unknown
STILL IN THIS BIH,unknown
Still in,unknown
|Day 5

Still In

No urges

My bladder is less broken

I can control my thoughts

I can complete this year!|,unknown
|Still in

I’m losing my mind and sanity|,unknown
Still IN!,unknown
|Still in. It is becoming a bit difficult though, but I'll make it.|,unknown
STILL IN,unknown
Still IN! o7,unknown
Still IN,unknown
Still in,unknown
Still in o7,unknown
|Last night I tried to edge 

I know that is a sin

Then I remembered my pledge

Even now I am still in

(I tried to write some too)|,unknown
Still in!,unknown
Still in,unknown
# STILL IN,unknown
|Still In!

If you need motivation look at how many cumrades are failing this year imagine you could be the one to end up victorious passing by so many losses. Like the last standing warrior in an army who deals the final blow to victory!|,unknown
Still IN,unknown
Still IN!,unknown
Still IN,unknown
Still in,unknown
In,unknown
