Still in,y
Still in,y
Still in. We are one sixth complete!,y
Still in.,y
Still in Day 5 strong!,y
I'm STILL IN. Continuing the accidental "hard" mode by stopping two days early.,y
School's kicking my ass but still in,y
IM IN.. BARELY,y
Still IN!,y
still in hooray,y
|Still in , easy , no urges during day   
only at night|,y
Still in,y
after winning 2 years I am officially out today stay strong guys,y
|Still in, Chief! 
Had a hard encounter in the thermal bath, but I survived! [Do not fucking edge you imbeciles!]|,y
still in,y
Still IN,y
Still in!,y
Still in,y
Still here,y
Still IN,y
Still in,y
Still in,y
Still IN,y
still in,y
Still in,y
Still IN!,y
Still in.,y
still in!!,y
Still in!,y
Still in,y
STILL IN!,y
Still in,y
I haven't reported here before but here I am,y
Still IN,y
Still in,y
I am still in,y
Still in,y
Still in,y
Still IN,y
Still in,y
Still in. It hasn’t actually been that hard recently.,y
|somehow I'm still in  
I'm very tired.|,y
Still IN,y
Still in,y
Still in o7,y
Still in :),y
Still in,y
|Day five, and I'm feelin' fine, just started grinding thr RE4 Remake|,y
Still IN,y
Still in o7,y
Still in still fighting.,y
|Being away from home makes it super easy. One more day, one less day|,y
Still In,y
Still IN!,y
Still in,y
Still in,y
|Still in, gaming all day so both my hands are already busy with something.|,y
Still in,y
Still IN,y
|Still IN

No issues so far.|,y
Still in,y
Still in!,y
|Still in
o7|,y
still in,y
Still IN,y
Still In,y
|still IN 
urges are there but they only for the weak|,y
still IN,y
Still in,y
Still In,y
Still in,y
Still in,y
Still in,y
Still in!!,y
Still IN,y
 Still IN,y
Still IN!,y
Still in,y
|I’m out , I already knew from day 1 I wouldn’t make it , I like eding a lot and also did that and yesterday I edged too much and I thought ‘f*ck it I just wanna cum’ because I also knew that because of the edging which I should never have done that after a week my 🥜 would start to hurt too much 😆|,n
Day 5 STILL IN!!!,y
Still in,y
still in,y
IN,y
STILL IN,y
still in,y
Still in,y
Still in,y
still in,y
STILL IN!!!!,y
Still in,y
STILL IN,y
Still In!,y
Still In!,y
Still In,y
Still in!,y
I failed yesterday I’m sorry. It was a pleasure gentlemen.,n
Still in,y
STILL IN! the temptation to give in is starting to become stronger. hopefully i'll be able to make it pass thru the month,y
Still IN gg ez ngl,y
|Still in, today started good and I feel like this week will be better I hope.|,y
