OUT November 20th,unknown
In,unknown
Still in,unknown
Still IN. 20/30. o7,unknown
Still IN,unknown
Still In,unknown
ininin,unknown
STILL IN,unknown
Still in,unknown
Still in,unknown
|Still In

I told myself I wasn't gonna do it this year (have done it for the past 5 years successfully), but it seems I did it anyway.|,unknown
Still IN,unknown
Still in!,unknown
STILL IN,unknown
Still IN,unknown
STILL IN MY CUMRADS o7,unknown
|Last week was pretty easy. Now it's getting a lot harder, not too long to go now though. Will make it to the end. Still in.|,unknown
|Still in, and things are getting lighter|,unknown
STILL IN SIR!,unknown
Does a wet dream count?,unknown
Still in,unknown
Still IN,unknown
Let's go,unknown
Still IN,unknown
Still in,unknown
Still in,unknown
Still IN,unknown
|Urges are growing,  
Yesterday I was really struggling,  
But ladies and gentlemen I'm announcing,  
That despite this I'm STILL IN!|,unknown
still in o7,unknown
Still IN!,unknown
Still IN,unknown
|Still Strong

Still IN|,unknown
Still In!,unknown
STILL IN!!!,unknown
Still here o7,unknown
Lost on the 20th. Feeling sad,unknown
Still IN,unknown
Yipee! Still in,unknown
Still in,unknown
Still IN,unknown
|Wow, 20th already! Still IN|,unknown
Still IN!,unknown
Still in,unknown
Still In o7!,unknown
Still in,unknown
Still in,unknown
STILL IN,unknown
Still In,unknown
Still in,unknown
Still IN,unknown
|Day 20, Still In|,unknown
Still in!!!,unknown
COMING IN!,unknown
|Still in

Hasn't been too bad for me. Either something is up, or I'm just too strong-willed. I hope you all are staying strong out there!|,unknown
Surprisingly still in. I don’t know how much longer.,unknown
 Still in!,unknown
I’m out,unknown
Still IN,unknown
Still in,unknown
Still in,unknown
Still in,unknown
|still in o7, at this point there's no looking back|,unknown
Still In!,unknown
Still in,unknown
STILL IN,unknown
|Still in, though I’m finding it hard to focus on homework. Might have to fail to keep my grades up. Still in!!|,unknown
Still in,unknown
Still IN,unknown
Still in!,unknown
|Still in, as the days go by this war eases. Almost a sense of clarity on the air. All the many reasons to repair our man hood.|,unknown
still in o7,unknown
Still IN,unknown
Still in,unknown
Still IN,unknown
Still IN,unknown
|Still in. Still no internet, using data.|,unknown
Still in!!!,unknown
Still in,unknown
Day 20: 10 days left. Nearly there. Still in.,unknown
Still IN,unknown
Still in,unknown
still in o7,unknown
Still in,unknown
|Tbh getting harder and harder, but still in.|,unknown
Still IN,unknown
Still in!,unknown
Still IN,unknown
Still in,unknown
Still in,unknown
Still in bruh,unknown
Still in,unknown
Still IN,unknown
still in,unknown
Still in!,unknown
Still in,unknown
Still In o7,unknown
Still IN o7,unknown
stilll inn,unknown
Still IN,unknown
Still in!,unknown
