Still in,y
Still in,y
Still in,y
wait what is this,y
 Still IN,y
Still in,y
Still in o7,y
Still in,y
|Still in, doing good rn|,y
Still in,y
Week 1 is done :D still in,y
Still in,y
Still in,y
Still in 👍,y
|Still in !

Dawn of Day 7 (Boys Reference)|,y
Still in,y
|Still going strong that's crazy 






Still IN|,y
Still here,y
STILL IN,y
Another Tuesday and still in!,y
|Still in, yall!|,y
First week nearly done soldiers we can make it🫡,y
Still in!,y
|hey, first week is done! still in!|,y
Still in.  Haven’t had the need.  Ask me again in a week,y
Still in,y
Still in sir!,y
Still in,y
Still in,y
Still in,y
Still IN,y
Still in,y
Still in!,y
First time commenting here but still in,y
Still in real,y
Still in,y
Still in,y
Yep still in,y
Still in,y
Still IN,y
Week 1 still in o7,y
Still IN,y
Still in,y
Still IN,y
Still in,y
still in,y
Still IN,y
Still in,y
one down three to go,y
Still in,y
Still in,y
Still IN,y
|honestly, i'm Still IN and it's becoming sad. I'm this close to nutting and I don't think I'll ever get through at this rate, i'm sorry soldiers - I won't last much longer.|,y
Still IN,y
Still IN!,y
Still in,y
|I’m still standing, Cumrades|,y
Still IN,y
Still In!,y
|Still IN

Update : will power is going strong, I did watch few nsfw pics and vids by chance but was also easily able to distract myself from them. Not much urges since day 1 .... didn't had to fight much with self just a nope and mind wanders off. Going strong 💪|,y
Still in,y
Still in,y
Still IN,y
still IN,y
Still IN,y
|Still IN, I am too tired to even think of fapping.|,y
|Week 1 complete

Stay strong soldiers


Still in|,y
One week down. Still in,y
Still IN,y
STILLIN,y
still in,y
STILL IN,y
|November 2023 Day 7, still in. Pray for me.|,y
Still IN o7,y
|Still In, now in day 7.

Today the second book of the Cinder Spires series, by Jim Butcher, comes out. First book came out in 2015, so I've been waiting for some time. Probably my next book, when I'm finished with the Golden Pavilion. Quite a change of genre, now that I think about it.|,y
Innnnn like a beast,y
|This is it, I think I’ve finally lost the urge to masterbate and watch porn. Thinking of sex is harder to stop doing but it’s not something impossible to do. It’s smooth sailing for me from here on out.

I hope you’re all doing well and continuing to stay strong. This week should be memorable and be looked upon for all those who are still tempted. If you’re still having urges, think of this week as a source of inspiration for you to not give in. It’ll get easier eventually, and I just want to share my own method which is to keep yourself busy at something whether it be on improving other aspects of yourself such as physical appearance or studying for your future. 

I’m still IN. May we all continue to fight for the betterment of ourselves|,y
still in,y
Still in brothers. 20% done,y
Still IN. It's been getting easier,y
|The urges are gone,

To everyone I warn,

Don't watch porn,

And no fucking edging.

Still IN!|,y
.,y
|STILL IN

We can do it guys! May we all reach our final destination o7|,y
Still in! Yesterday evening was close,y
Still in and still becoming more powerful,y
|On the 7th day, we're still in, and the moderators unpinned the wrong post <3

(support post gone 😉 )|,y
Still IN.,y
|Still in, getting harder now|,y
Still in,y
In,y
STILL IN,y
Still in,y
The day just started but we finna lock in Still IN,y
Still in,y
Still in,y
Still in,y
Still in,y
Still in,y
Still In!,y
Still IN,y
