Still IN,y
Still IN,y
Still IN,y
still in,y
Still in,y
still in baby,y
Still in!,y
Still in,y
Still in,y
Still in,y
Still IN,y
Still in,y
still in!,y
Still In,y
Still in,y
Still in!,y
Still IN,y
Still in,y
Still IN,y
|still in, been playing board games with my mates recently again|,y
Still In!,y
Still in,y
Still in,y
Still IN,y
Still in,y
STILL IN,y
Still in,y
 Still IN,y
Still in,y
|Second day, still in.|,y
Still not feeling the pressure. 😆,y
Still in,y
still here boyas,y
Still IN,y
|Bleibt stark Männer!!! 

Remeber, edging is the devils work, dont do it.

 Still IN|,y
STILL IN!!,y
Still IN,y
Im in,y
Still in,y
Still in,y
Still IN,y
Still in,y
Still IN,y
Still In 🔥,y
Still In o7,y
Still In!,y
Still in,y
Still in!,y
Still in!,y
Still in,y
Still in,y
Still IN,y
|still in, may we mourn those who lost already.|,y
Still in,y
|Day 2.

I'm still in|,y
|STILL IN

D-Day is always the beginning. Remember our fallen comrades, and continue the push. We will be victorious just in time for Christmas!|,y
|Still in, hitting me earlier than usual tho. :( send help|,y
Sill in,y
WE STAY TILL THE END! STILL IN o7,y
Still in!,y
STILL IN!,y
Yep,y
Still in,y
Still IN,y
Still IN baby 😎,y
Still in,y
Still in,y
Still IN,y
Still in,y
Still in,y
even started a day early wich is why im counting 4 days in,y
|Day 2 lesss goo , I'm in|,y
STILL IN,y
|STILL IN!!! forgot to make the first roll call but this is the year I make do, this is the year I over the NUT, this is the year I complete the NNN Challenge.|,y
First timer here. Still IN!,y
Still in,y
STILL IN...💪🏿,y
Still IN,y
still in,y
Still IN,y
Still In,y
Still in,y
|I got no problems so far. Little reminder sport or being in public places helps a lot. 

Still in O7|,y
Still IN,y
|Still IN, the nuts aren't swellin yet

But that's about to change, and when

my girlfriend comes around in two weeks

and we go to sleep under the sheets

&#x200B;

and she goes to reach for my hand

and it slips down into my pants

then I might be nearing the end

my first loss in four attempts

&#x200B;

An honourable discharge might be awaiting me

a redemption from the quest of no nuttin

I went through the trouble of not watchin porno

But I won the treble, and I'M GOING FOR THE FOURFOLD|,y
Still in,y
Still in,y
Still in!,y
in,y
Still IN,y
Still in o7,y
STILL IN,y
|Count me in, still in!|,y
Still in,y
|Still in boys.


Y'all better not give up.|,y
STILL IN,y
Still in,y
Still IN,y
Still IN,y
|Still In. My question is, can I still get a diamond if I forgot to roll call for day 1? How does the 7 out of 30 work? Does that mean I only need to comment on 7 of the 30 roll calls to getting the diamond badge?|,y
