Still in,y
Still in,y
Still IN. Call 3.,y
|Still in, entertaining to see the poems and logs people post|,y
Still IN,y
|Still in, Day 6 was easy. Day 4 and 5 were crazy.|,y
Still in 😎,y
STILL IN.,y
still in!,y
still in,y
|Hey y’all, ever been stabbed before. It sucks. We still in|,y
These poems inspired me beyond anything still in,y
Still in,y
Still in,y
Still in,y
I don't have a poem but I'm still in!,y
Still in,y
Still IN. Stay strong fellow soldiers o7,y
|DATE: 7/30

STATUS: Still in and kickin', lads.

NOTES: Honestly, I think my brother's losing at this point.|,y
Still IN!,y
Still in,y
Still IN Brothers! 💪,y
Still in,y
Still in.,y
|I CAN FEEL THE ENERGY SURGING  
Stay strong soldiers

still in|,y
|![gif](giphy||VxPnEmMHCzhJOBjCcM||downsized)

Still In|,y
Still in,y
Still IN,y
|Still in!!!! 

Its getting tougher now and I mistakenly had a look at the hard mode subreddit last night and I have all that dirt swimming around my mind just tempting to have another look.

I need to have a smoke to take my mind off it a bit and get a pleasure hit that way but unfortunately I've also pledged to give up smoking too! 
5th week in on that 

Pray for me cumrades!|,y
Still in o7,y
Still IN!,y
Still IN!,y
still in,y
|I'm still standing

(still in)|,y
Still IN,y
|Still in, and today on the hardest day I have a surefire plan to keep me safe throughout the whole thing|,y
|still in, let's get it.|,y
|Well done lads, we’re a bit short of a quarter of the way there! Still in!|,y
|To 25%, boys!

STILL IN|,y
Still in,y
Still in!,y
|going strong   


STILL IN!|,y
Still In. Finally 1 week passed,y
Still in,y
Still in,y
Still going,y
Still IN,y
Still In,y
Still innnnnn,y
Still In,y
Still IN,y
Still IN,y
|I am still in baby

Let's fuckin go|,y
Still IN,y
still IN,y
still in,y
still in,y
Still in,y
Still in,y
Still IN,y
Still in boys,y
Still IN,y
Still in,y
|Still in! Drawing is in the works, just been a tad busy, sorry boys|,y
STILL IN,y
Still in baby,y
Still here!!,y
still in and loving it,y
Don't listen to coomers and you'll be safe. Still in!,y
Im still surviving,y
Still IN,y
|after a week i stand

still in|,y
Still IN.,y
Still in.,y
Still In,y
still in,y
still in,y
still in,y
|Still in, the past few days have been a breeze.|,y
Still in! Brothers!,y
still in,y
Still IN. Day 11 for me. This is getting too easy. I'm getting a bit cocky and i reinstalled tiktok. Wish me luck soldiers o7,y
Still in,y
Still in but the egding is becoming worse. Keep focus,y
Still IN,y
|Still In. 

Do push-ups when feeling the urge. 

Go BOYZ!!|,y
STILL IN,y
STILL IN,y
STILL IN,y
Still IN,y
Still IN!,y
Still in (barely),y
STILL IN,y
Still IN,y
Still in,y
In,y
Still IN,y
Still in,y
Still IN!!,y
Still in,y
