Still IN,y
Still IN,y
|Another day.
Functionally trivial
Still IN|,y
STILL IN LETS GET ITTT,y
Still IN,y
Still IN,y
Still in,y
Still In!,y
Still IN,y
Still in 4 days left,y
STILL IN,y
Still in,y
Still IN.,y
Still IN!,y
Still in,y
Still In,y
Still in,y
|All of my urges went to the bin

I could not afford to commit a sin

I made a promise to go for the win

And just to clarify, I'm Still IN!|,y
Still in.,y
Still in,y
Still IN,y
still in,y
Still IN,y
Still In,y
Still in,y
Still in!,y
Still IN,y
still in,y
still in,y
Still in,y
still in,y
Still IN and having a great time,y
|Still IN!!!!

Last weekend of NNN, pull through and it's smooth sailing until December!|,y
Still In but not exactly in the best of moods.,y
Still in o7,y
Still IN,y
Still in!,y
 Still in,y
Still in,y
Still in,y
Still in,y
Still in,y
STILL IN,y
Still IN,y
still in,y
Still in,y
STILL IN,y
|Captain’s Log:  Day 26.  I feel a sense of peace, but the job isn’t over yet.  4 more day’s remaining, stay strong out there everyone!  STILL IN!  o7|,y
Still in,y
Still in.,y
Still in.,y
^(still in),y
Still in,y
STILL IN!,y
Still IN,y
Still in,y
STILL IN,y
Still in,y
|still in!

Sucks that the end of november is a school day|,y
Still in,y
Still in the game! This'll be my first ever clear. I hope the big nut is *hype!*,y
Still In,y
Still IN,y
Still IN! o7,y
STILL INNN,y
Still in nahuy,y
Still IN,y
Still in,y
Still in,y
Still in,y
Still IN,y
Still in,y
Still IN.,y
still in,y
Still IN o7,y
|Still in, almost there!|,y
5 more days cumrades. Dont fail now after getting through 80% of it,y
Stiln in,y
Still in Les goo,y
Still In!,y
Still in! o7,y
STILL IN,y
|Still in, I can see the end from here|,y
Still IN,y
STILL IN,y
Still IN,y
Still in,y
Still in,y
Still in!,y
Still in.,y
Still in,y
|Prepping myself for the final weekend challenge! In my heart of hearts, I know I have the determination to see it through. 

Still IN! o7|,y
STILL IN,y
still in!,y
|Day 26, last stretch, we can do this cumrades.  Still IN.|,y
Still in,y
Still in,y
Still IN,y
Still in!,y
Thankful to some miracle. I am still in.,y
